model_id,evaluation_id,suite_id,metric,status,normalized_score,native_score_estimate,model_observations,evaluation_observations,method,rank,comparison_rank,comparison_normalized_score,rank_sensitivity_absolute_difference
kang-dino,pathobench.exaone2025.cptac_brca.tp53-mutation,pathobench,macro-ovr-auc,imputed,66.941780,0.669418,6,7,logit_zscore_bias_als,1,2,73.956689,7.014909
kang-dino,pathobench.exaone2025.cptac_ccrcc.bap1-mutation,pathobench,macro-ovr-auc,imputed,56.582789,0.565828,6,7,logit_zscore_bias_als,1,2,62.023759,5.440970
kang-dino,pathobench.exaone2025.cptac_ccrcc.immune-class,pathobench,macro-ovr-auc,imputed,55.029367,0.550294,6,7,logit_zscore_bias_als,1,2,56.869770,1.840402
kang-dino,pathobench.exaone2025.cptac_ccrcc.os,pathobench,cindex,imputed,36.024015,0.360240,6,7,logit_zscore_bias_als,1,2,40.958594,4.934579
kang-dino,pathobench.exaone2025.cptac_ccrcc.pbrm1-mutation,pathobench,macro-ovr-auc,imputed,42.011397,0.420114,6,7,logit_zscore_bias_als,1,2,45.025758,3.014361
kang-dino,pathobench.exaone2025.cptac_ccrcc.vhl-mutation,pathobench,macro-ovr-auc,imputed,41.765553,0.417656,6,7,logit_zscore_bias_als,1,2,48.723930,6.958377
kang-dino,pathobench.exaone2025.cptac_coad.acvr2a-mutation,pathobench,macro-ovr-auc,imputed,67.422224,0.674222,6,7,logit_zscore_bias_als,1,2,73.761546,6.339323
kang-dino,pathobench.exaone2025.cptac_coad.apc-mutation,pathobench,macro-ovr-auc,imputed,61.797816,0.617978,6,7,logit_zscore_bias_als,1,2,65.508257,3.710441
kang-dino,pathobench.exaone2025.cptac_coad.arid1a-mutation,pathobench,macro-ovr-auc,imputed,73.601182,0.736012,6,7,logit_zscore_bias_als,1,2,75.707369,2.106187
kang-dino,pathobench.exaone2025.cptac_coad.immune-class,pathobench,macro-ovr-auc,imputed,57.753102,0.577531,6,7,logit_zscore_bias_als,1,2,58.761139,1.008037
kang-dino,pathobench.exaone2025.cptac_coad.kras-mutation,pathobench,macro-ovr-auc,imputed,58.333807,0.583338,6,7,logit_zscore_bias_als,1,2,63.060473,4.726666
kang-dino,pathobench.exaone2025.cptac_coad.msi-h,pathobench,macro-ovr-auc,imputed,80.862991,0.808630,6,7,logit_zscore_bias_als,1,2,84.353417,3.490425
kang-dino,pathobench.exaone2025.cptac_coad.pik3ca-mutation,pathobench,macro-ovr-auc,imputed,53.977347,0.539773,6,7,logit_zscore_bias_als,1,2,61.904567,7.927220
kang-dino,pathobench.exaone2025.cptac_coad.setd1b-mutation,pathobench,macro-ovr-auc,imputed,62.569529,0.625695,6,7,logit_zscore_bias_als,1,2,70.909968,8.340439
kang-dino,pathobench.exaone2025.cptac_coad.tp53-mutation,pathobench,macro-ovr-auc,imputed,62.182452,0.621825,6,7,logit_zscore_bias_als,1,2,66.338334,4.155882
kang-dino,pathobench.exaone2025.cptac_gbm.egfr-mutation,pathobench,macro-ovr-auc,imputed,49.277375,0.492774,6,7,logit_zscore_bias_als,1,2,60.666904,11.389529
kang-dino,pathobench.exaone2025.cptac_gbm.immune-class,pathobench,macro-ovr-auc,imputed,58.383233,0.583832,6,7,logit_zscore_bias_als,1,2,61.315378,2.932145
kang-dino,pathobench.exaone2025.cptac_gbm.tp53-mutation,pathobench,macro-ovr-auc,imputed,68.000586,0.680006,6,7,logit_zscore_bias_als,1,2,74.187577,6.186991
kang-dino,pathobench.exaone2025.cptac_hnsc.casp8-mutation,pathobench,macro-ovr-auc,imputed,28.689820,0.286898,6,7,logit_zscore_bias_als,1,2,34.681963,5.992143
kang-dino,pathobench.exaone2025.cptac_hnsc.histologic-grade,pathobench,macro-ovr-auc,imputed,71.036477,0.710365,6,7,logit_zscore_bias_als,1,2,74.698030,3.661553
kang-dino,pathobench.exaone2025.cptac_hnsc.immune-class,pathobench,macro-ovr-auc,imputed,54.593380,0.545934,6,7,logit_zscore_bias_als,1,2,57.663039,3.069659
kang-dino,pathobench.exaone2025.cptac_hnsc.os,pathobench,cindex,imputed,52.472176,0.524722,6,7,logit_zscore_bias_als,1,2,56.943208,4.471031
kang-dino,pathobench.exaone2025.cptac_lscc.arid1a-mutation,pathobench,macro-ovr-auc,imputed,27.481276,0.274813,6,7,logit_zscore_bias_als,1,2,35.893576,8.412300
kang-dino,pathobench.exaone2025.cptac_lscc.histologic-grade,pathobench,macro-ovr-auc,imputed,59.484046,0.594840,6,7,logit_zscore_bias_als,1,2,63.747165,4.263119
kang-dino,pathobench.exaone2025.cptac_lscc.immune-class,pathobench,macro-ovr-auc,imputed,60.338240,0.603382,6,7,logit_zscore_bias_als,1,2,65.709600,5.371360
kang-dino,pathobench.exaone2025.cptac_lscc.keap1-mutation,pathobench,macro-ovr-auc,imputed,52.050633,0.520506,6,7,logit_zscore_bias_als,1,2,57.613369,5.562736
kang-dino,pathobench.exaone2025.cptac_luad.egfr-mutation,pathobench,macro-ovr-auc,imputed,72.393939,0.723939,6,7,logit_zscore_bias_als,1,2,74.039551,1.645612
kang-dino,pathobench.exaone2025.cptac_luad.immune-class,pathobench,macro-ovr-auc,imputed,56.449077,0.564491,6,7,logit_zscore_bias_als,1,2,63.076380,6.627303
kang-dino,pathobench.exaone2025.cptac_luad.kras-mutation,pathobench,macro-ovr-auc,imputed,63.417785,0.634178,6,7,logit_zscore_bias_als,1,2,66.792642,3.374856
kang-dino,pathobench.exaone2025.cptac_luad.os,pathobench,cindex,imputed,36.777784,0.367778,6,7,logit_zscore_bias_als,1,2,45.603588,8.825804
kang-dino,pathobench.exaone2025.cptac_luad.stk11-mutation,pathobench,macro-ovr-auc,imputed,82.011167,0.820112,6,7,logit_zscore_bias_als,1,2,83.674466,1.663300
kang-dino,pathobench.exaone2025.cptac_luad.tp53-mutation,pathobench,macro-ovr-auc,imputed,61.384370,0.613844,6,7,logit_zscore_bias_als,1,2,65.612284,4.227914
kang-dino,pathobench.exaone2025.cptac_ov.immune-class,pathobench,macro-ovr-auc,imputed,47.840227,0.478402,6,7,logit_zscore_bias_als,1,2,52.494342,4.654115
kang-dino,pathobench.exaone2025.cptac_pda.immune-class,pathobench,macro-ovr-auc,imputed,50.304195,0.503042,6,7,logit_zscore_bias_als,1,2,50.933590,0.629396
kang-dino,pathobench.exaone2025.cptac_pda.os,pathobench,cindex,imputed,39.420728,0.394207,6,7,logit_zscore_bias_als,1,2,45.958315,6.537587
kang-dino,pathobench.exaone2025.cptac_pda.smad4-mutation,pathobench,macro-ovr-auc,imputed,37.293096,0.372931,6,7,logit_zscore_bias_als,1,2,40.843051,3.549955
kang-dino,pathobench.exaone2025.cptac_ucec.ctnnb1-mutation,pathobench,macro-ovr-auc,imputed,70.217331,0.702173,6,7,logit_zscore_bias_als,1,2,71.818393,1.601063
kang-dino,pathobench.exaone2025.cptac_ucec.immune-class,pathobench,macro-ovr-auc,imputed,51.446785,0.514468,6,7,logit_zscore_bias_als,1,2,55.592630,4.145846
kang-dino,pathobench.exaone2025.cptac_ucec.pten-mutation,pathobench,macro-ovr-auc,imputed,56.376155,0.563762,6,7,logit_zscore_bias_als,1,2,59.147293,2.771138
kang-dino,pathobench.exaone2025.ebrains.diagnosis,pathobench,macro-ovr-auc,imputed,97.340529,0.973405,6,7,logit_zscore_bias_als,1,2,97.729018,0.388489
kang-dino,pathobench.exaone2025.ebrains.diagnosis-group,pathobench,macro-ovr-auc,imputed,98.583381,0.985834,6,7,logit_zscore_bias_als,1,2,98.872585,0.289204
kang-dino,pathobench.exaone2025.ebrains.idh-status,pathobench,macro-ovr-auc,imputed,96.507662,0.965077,6,7,logit_zscore_bias_als,1,2,96.945791,0.438129
kang-dino,pathobench.exaone2025.hancook.grading-scc-conventional-keratinizing,pathobench,macro-ovr-auc,imputed,65.082760,0.650828,6,7,logit_zscore_bias_als,1,2,69.321883,4.239123
kang-dino,pathobench.exaone2025.hancook.grading-scc-conventional-nonkeratinizing,pathobench,macro-ovr-auc,imputed,47.985888,0.479859,6,7,logit_zscore_bias_als,1,2,62.232289,14.246401
kang-dino,pathobench.exaone2025.hancook.lymphovascular-invasion-l,pathobench,macro-ovr-auc,imputed,59.942172,0.599422,6,7,logit_zscore_bias_als,1,2,64.042932,4.100760
kang-dino,pathobench.exaone2025.hancook.os-treatment-rdc,pathobench,cindex,imputed,47.135609,0.471356,6,7,logit_zscore_bias_als,1,2,50.164589,3.028980
kang-dino,pathobench.exaone2025.hancook.perineural-invasion-pn,pathobench,macro-ovr-auc,imputed,68.894557,0.688946,6,7,logit_zscore_bias_als,1,2,71.185108,2.290551
kang-dino,pathobench.exaone2025.hancook.primarily-metastasis,pathobench,macro-ovr-auc,imputed,58.416249,0.584162,6,7,logit_zscore_bias_als,1,2,65.040443,6.624194
kang-dino,pathobench.exaone2025.hancook.primary-tumor-site,pathobench,macro-ovr-auc,imputed,86.660440,0.866604,6,7,logit_zscore_bias_als,1,2,88.831523,2.171083
kang-dino,pathobench.exaone2025.hancook.vascular-invasion-v,pathobench,macro-ovr-auc,imputed,61.893583,0.618936,6,7,logit_zscore_bias_als,1,2,64.257419,2.363836
kang-dino,pathobench.exaone2025.herroi.response,pathobench,macro-ovr-auc,imputed,57.067571,0.570676,6,7,logit_zscore_bias_als,1,2,62.982702,5.915131
kang-dino,pathobench.exaone2025.imp.grade,pathobench,macro-ovr-auc,imputed,97.423717,0.974237,6,7,logit_zscore_bias_als,1,2,98.364168,0.940451
kang-dino,pathobench.exaone2025.mbc_.os,pathobench,cindex,imputed,39.409977,0.394100,6,7,logit_zscore_bias_als,1,2,48.197267,8.787289
kang-dino,pathobench.exaone2025.mbc_.recist,pathobench,macro-ovr-auc,imputed,57.260668,0.572607,6,7,logit_zscore_bias_als,1,2,60.128583,2.867916
kang-dino,pathobench.exaone2025.mut-het-rcc.bap1-mutation,pathobench,macro-ovr-auc,imputed,83.009480,0.830095,6,7,logit_zscore_bias_als,1,2,84.979409,1.969929
kang-dino,pathobench.exaone2025.mut-het-rcc.pbrm1-mutation,pathobench,macro-ovr-auc,imputed,77.544283,0.775443,6,7,logit_zscore_bias_als,1,2,78.751858,1.207575
kang-dino,pathobench.exaone2025.mut-het-rcc.setd2-mutation,pathobench,macro-ovr-auc,imputed,69.883607,0.698836,6,7,logit_zscore_bias_als,1,2,71.823806,1.940199
kang-dino,pathobench.exaone2025.nadt.response,pathobench,macro-ovr-auc,imputed,59.215602,0.592156,6,7,logit_zscore_bias_als,1,2,62.535938,3.320336
kang-dino,pathobench.exaone2025.natbrca.lymphovascular-invasion,pathobench,macro-ovr-auc,imputed,45.730234,0.457302,6,7,logit_zscore_bias_als,1,2,53.791681,8.061447
kang-dino,pathobench.exaone2025.ovarian.response,pathobench,macro-ovr-auc,imputed,50.109958,0.501100,6,7,logit_zscore_bias_als,1,2,59.892757,9.782799
kang-dino,pathobench.exaone2025.panda.isup-grade,pathobench,macro-ovr-auc,imputed,92.664986,0.926650,6,7,logit_zscore_bias_als,1,2,93.488390,0.823405
kang-dino,pathobench.exaone2025.sr386_.braf-mutant-binary,pathobench,macro-ovr-auc,imputed,61.338247,0.613382,6,7,logit_zscore_bias_als,1,2,69.633372,8.295125
kang-dino,pathobench.exaone2025.sr386_.died-within-5-years,pathobench,macro-ovr-auc,imputed,58.467672,0.584677,6,7,logit_zscore_bias_als,1,2,64.583109,6.115436
kang-dino,pathobench.exaone2025.sr386_.mmr-loss-binary,pathobench,macro-ovr-auc,imputed,79.256122,0.792561,6,7,logit_zscore_bias_als,1,2,82.798621,3.542499
kang-dino,pathobench.exaone2025.sr386_.os,pathobench,cindex,imputed,58.432333,0.584323,6,7,logit_zscore_bias_als,1,2,59.842001,1.409668
kang-dino,pathobench.exaone2025.sr386_.ras-mutant-binary,pathobench,macro-ovr-auc,imputed,58.003187,0.580032,6,7,logit_zscore_bias_als,1,2,63.801971,5.798783
kang-dino,pathobench.exaone2025.visiomel.relapse-noprev-melanoma,pathobench,macro-ovr-auc,imputed,64.675084,0.646751,6,7,logit_zscore_bias_als,1,2,70.014782,5.339698
kang-dino,pathobench.exaone2025.visiomel.relapse-overall,pathobench,macro-ovr-auc,imputed,66.847720,0.668477,6,7,logit_zscore_bias_als,1,2,73.200957,6.353237
kang-dino,pathobench.threads2025.bcnb.er,pathobench,macro-ovr-auc,imputed,85.377621,0.853776,6,8,logit_zscore_bias_als,1,2,87.292466,1.914845
kang-dino,pathobench.threads2025.bcnb.her2,pathobench,macro-ovr-auc,imputed,68.196258,0.681963,6,8,logit_zscore_bias_als,1,2,70.677395,2.481137
kang-dino,pathobench.threads2025.bcnb.pr,pathobench,macro-ovr-auc,imputed,79.478318,0.794783,6,8,logit_zscore_bias_als,1,2,80.689132,1.210814
kang-dino,pathobench.threads2025.boehmk_.pfs,pathobench,cindex,imputed,47.586205,0.475862,6,8,logit_zscore_bias_als,1,2,49.757575,2.171371
kang-dino,pathobench.threads2025.bracs.slidelevel-coarse,pathobench,bacc,imputed,53.052980,0.530530,6,8,logit_zscore_bias_als,1,2,60.654333,7.601353
kang-dino,pathobench.threads2025.bracs.slidelevel-fine,pathobench,bacc,imputed,27.647275,0.276473,6,8,logit_zscore_bias_als,1,2,34.673540,7.026265
kang-dino,pathobench.threads2025.cptac_brca.pik3ca-mutation,pathobench,macro-ovr-auc,imputed,47.207976,0.472080,6,8,logit_zscore_bias_als,1,2,54.575102,7.367126
kang-dino,pathobench.threads2025.cptac_brca.tp53-mutation,pathobench,macro-ovr-auc,imputed,69.205269,0.692053,6,8,logit_zscore_bias_als,1,2,76.785610,7.580341
kang-dino,pathobench.threads2025.cptac_ccrcc.bap1-mutation,pathobench,macro-ovr-auc,imputed,56.202070,0.562021,6,8,logit_zscore_bias_als,1,2,66.298866,10.096796
kang-dino,pathobench.threads2025.cptac_ccrcc.os,pathobench,cindex,imputed,45.213814,0.452138,6,8,logit_zscore_bias_als,1,2,52.539068,7.325255
kang-dino,pathobench.threads2025.cptac_ccrcc.pbrm1-mutation,pathobench,macro-ovr-auc,imputed,39.053158,0.390532,6,8,logit_zscore_bias_als,1,2,46.942352,7.889194
kang-dino,pathobench.threads2025.cptac_coad.kras-mutation,pathobench,macro-ovr-auc,imputed,57.043591,0.570436,6,8,logit_zscore_bias_als,1,2,63.122859,6.079268
kang-dino,pathobench.threads2025.cptac_coad.tp53-mutation,pathobench,macro-ovr-auc,imputed,58.304871,0.583049,6,8,logit_zscore_bias_als,1,2,63.625512,5.320641
kang-dino,pathobench.threads2025.cptac_gbm.egfr-mutation,pathobench,macro-ovr-auc,imputed,47.116171,0.471162,6,8,logit_zscore_bias_als,1,2,60.786626,13.670456
kang-dino,pathobench.threads2025.cptac_gbm.tp53-mutation,pathobench,macro-ovr-auc,imputed,76.585818,0.765858,6,8,logit_zscore_bias_als,1,2,81.543693,4.957875
kang-dino,pathobench.threads2025.cptac_hnsc.casp8-mutation,pathobench,macro-ovr-auc,imputed,33.454955,0.334550,6,8,logit_zscore_bias_als,1,2,46.275001,12.820046
kang-dino,pathobench.threads2025.cptac_hnsc.os,pathobench,cindex,imputed,47.093410,0.470934,6,8,logit_zscore_bias_als,1,2,50.826101,3.732691
kang-dino,pathobench.threads2025.cptac_lscc.arid1a-mutation,pathobench,macro-ovr-auc,imputed,32.416744,0.324167,6,8,logit_zscore_bias_als,1,2,43.758466,11.341722
kang-dino,pathobench.threads2025.cptac_lscc.keap1-mutation,pathobench,macro-ovr-auc,imputed,50.853293,0.508533,6,8,logit_zscore_bias_als,1,2,59.546437,8.693144
kang-dino,pathobench.threads2025.cptac_luad.egfr-mutation,pathobench,macro-ovr-auc,imputed,71.497782,0.714978,6,8,logit_zscore_bias_als,1,2,74.355132,2.857350
kang-dino,pathobench.threads2025.cptac_luad.os,pathobench,cindex,imputed,33.917035,0.339170,6,8,logit_zscore_bias_als,1,2,43.960546,10.043511
kang-dino,pathobench.threads2025.cptac_luad.stk11-mutation,pathobench,macro-ovr-auc,imputed,76.789597,0.767896,6,8,logit_zscore_bias_als,1,2,80.358547,3.568950
kang-dino,pathobench.threads2025.cptac_luad.tp53-mutation,pathobench,macro-ovr-auc,imputed,65.501495,0.655015,6,8,logit_zscore_bias_als,1,2,68.475068,2.973573
kang-dino,pathobench.threads2025.cptac_pda.os,pathobench,cindex,imputed,42.298662,0.422987,6,8,logit_zscore_bias_als,1,2,48.890806,6.592144
kang-dino,pathobench.threads2025.cptac_pda.smad4-mutation,pathobench,macro-ovr-auc,imputed,36.272399,0.362724,6,8,logit_zscore_bias_als,1,2,42.700596,6.428197
kang-dino,pathobench.threads2025.ebrains.diagnosis,pathobench,bacc,imputed,64.033738,0.640337,6,8,logit_zscore_bias_als,1,2,66.740267,2.706528
kang-dino,pathobench.threads2025.ebrains.diagnosis-group,pathobench,bacc,imputed,79.914114,0.799141,6,8,logit_zscore_bias_als,1,2,83.459620,3.545506
kang-dino,pathobench.threads2025.imp.grade,pathobench,weighted_kappa,imputed,93.250220,0.865004,6,8,logit_zscore_bias_als,1,2,94.443764,1.193544
kang-dino,pathobench.threads2025.mbc_.os,pathobench,cindex,imputed,42.062522,0.420625,6,8,logit_zscore_bias_als,1,2,45.513141,3.450618
kang-dino,pathobench.threads2025.mbc_.recist,pathobench,weighted_kappa,imputed,49.235951,-0.015281,6,8,logit_zscore_bias_als,1,2,56.066369,6.830418
kang-dino,pathobench.threads2025.mut-het-rcc.bap1-mutation,pathobench,macro-ovr-auc,imputed,83.434906,0.834349,6,8,logit_zscore_bias_als,1,2,84.827856,1.392950
kang-dino,pathobench.threads2025.mut-het-rcc.pbrm1-mutation,pathobench,macro-ovr-auc,imputed,75.234467,0.752345,6,8,logit_zscore_bias_als,1,2,77.124502,1.890035
kang-dino,pathobench.threads2025.mut-het-rcc.setd2-mutation,pathobench,macro-ovr-auc,imputed,68.691187,0.686912,6,8,logit_zscore_bias_als,1,2,71.425570,2.734383
kang-dino,pathobench.threads2025.nadt.response,pathobench,macro-ovr-auc,imputed,50.225062,0.502251,6,8,logit_zscore_bias_als,1,2,59.915571,9.690509
kang-dino,pathobench.threads2025.natbrca.lymphovascular-invasion,pathobench,macro-ovr-auc,imputed,48.849026,0.488490,6,8,logit_zscore_bias_als,1,2,54.260988,5.411962
kang-dino,pathobench.threads2025.ovarian.response,pathobench,macro-ovr-auc,imputed,36.449794,0.364498,6,8,logit_zscore_bias_als,1,2,54.804477,18.354683
kang-dino,pathobench.threads2025.panda.isup-grade,pathobench,weighted_kappa,imputed,89.760515,0.795210,6,8,logit_zscore_bias_als,1,2,92.256185,2.495671
kang-dino,pathobench.threads2025.sr386_.braf-mutant-binary,pathobench,macro-ovr-auc,imputed,62.539753,0.625398,6,8,logit_zscore_bias_als,1,2,67.073473,4.533719
kang-dino,pathobench.threads2025.sr386_.died-within-5-years,pathobench,macro-ovr-auc,imputed,61.767357,0.617674,6,8,logit_zscore_bias_als,1,2,64.975837,3.208480
kang-dino,pathobench.threads2025.sr386_.mmr-loss-binary,pathobench,macro-ovr-auc,imputed,78.215193,0.782152,6,8,logit_zscore_bias_als,1,2,82.694286,4.479093
kang-dino,pathobench.threads2025.sr386_.os,pathobench,cindex,imputed,57.672400,0.576724,6,8,logit_zscore_bias_als,1,2,59.743220,2.070821
kang-dino,pathobench.threads2025.sr386_.ras-mutant-binary,pathobench,macro-ovr-auc,imputed,58.107782,0.581078,6,8,logit_zscore_bias_als,1,2,61.241124,3.133342
kang-dino,pathorob.camelyon.robustness_index,pathorob,robustness_index,observed,4.300000,0.043000,6,20,logit_zscore_bias_als,1,2,,
kang-dino,pathorob.nature2026.camelyon.clustering_score,pathorob,clustering_score,observed,56.583300,56.583300,6,20,logit_zscore_bias_als,1,2,,
kang-dino,pathorob.nature2026.tcga_4x4.clustering_score,pathorob,clustering_score,observed,61.458400,61.458400,6,20,logit_zscore_bias_als,1,2,,
kang-dino,pathorob.nature2026.tolkach_esca.clustering_score,pathorob,clustering_score,observed,96.867100,96.867100,6,20,logit_zscore_bias_als,1,2,,
kang-dino,pathorob.tcga_2x2.robustness_index,pathorob,robustness_index,observed,66.100000,0.661000,6,20,logit_zscore_bias_als,1,2,,
kang-dino,pathorob.tolkach_esca.robustness_index,pathorob,robustness_index,observed,83.200000,0.832000,6,20,logit_zscore_bias_als,1,2,,
kang-dino,thunder.bach.linear_probing,thunder,f1,imputed,53.617908,53.617908,6,32,logit_zscore_bias_als,1,2,67.316146,13.698237
kang-dino,thunder.bracs.linear_probing,thunder,f1,imputed,53.037905,53.037905,6,32,logit_zscore_bias_als,1,2,57.991872,4.953967
kang-dino,thunder.break_his.linear_probing,thunder,f1,imputed,53.623537,53.623537,6,32,logit_zscore_bias_als,1,2,65.632375,12.008838
kang-dino,thunder.ccrcc.linear_probing,thunder,f1,imputed,72.969809,72.969809,6,32,logit_zscore_bias_als,1,2,81.608768,8.638959
kang-dino,thunder.crc.linear_probing,thunder,f1,imputed,88.795993,88.795993,6,32,logit_zscore_bias_als,1,2,92.469388,3.673396
kang-dino,thunder.esca.linear_probing,thunder,f1,imputed,64.012668,64.012668,6,32,logit_zscore_bias_als,1,2,73.248464,9.235796
kang-dino,thunder.mhist.linear_probing,thunder,f1,imputed,76.836826,76.836826,6,32,logit_zscore_bias_als,1,2,78.062233,1.225407
kang-dino,thunder.patch_camelyon.linear_probing,thunder,f1,imputed,84.297321,84.297321,6,32,logit_zscore_bias_als,1,2,89.102828,4.805507
kang-dino,thunder.spider_breast.linear_probing,thunder,f1,imputed,73.019441,73.019441,6,32,logit_zscore_bias_als,1,2,80.075063,7.055622
kang-dino,thunder.spider_colorectal.linear_probing,thunder,f1,imputed,82.870279,82.870279,6,32,logit_zscore_bias_als,1,2,86.466481,3.596202
kang-dino,thunder.spider_skin.linear_probing,thunder,f1,imputed,77.547198,77.547198,6,32,logit_zscore_bias_als,1,2,84.840688,7.293490
kang-dino,thunder.spider_thorax.linear_probing,thunder,f1,imputed,86.476593,86.476593,6,32,logit_zscore_bias_als,1,2,90.928864,4.452271
kang-dino,thunder.tcga_crc_msi.linear_probing,thunder,f1,imputed,54.084692,54.084692,6,32,logit_zscore_bias_als,1,2,61.014674,6.929982
kang-dino,thunder.tcga_tils.linear_probing,thunder,f1,imputed,85.217825,85.217825,6,32,logit_zscore_bias_als,1,2,88.257667,3.039842
kang-dino,thunder.tcga_uniform.linear_probing,thunder,f1,imputed,49.328330,49.328330,6,32,logit_zscore_bias_als,1,2,64.619885,15.291554
kang-dino,thunder.wilds.linear_probing,thunder,f1,imputed,88.510767,88.510767,6,32,logit_zscore_bias_als,1,2,95.184189,6.673422
keep,eva.leaderboard.bach.validation,eva,balanced_accuracy,imputed,84.098334,0.840983,16,19,logit_zscore_bias_als,1,2,84.888816,0.790481
keep,eva.leaderboard.bracs.validation,eva,balanced_accuracy,imputed,62.674280,0.626743,16,15,logit_zscore_bias_als,1,2,61.562607,1.111674
keep,eva.leaderboard.breakhis.validation,eva,balanced_accuracy,imputed,79.959848,0.799598,16,19,logit_zscore_bias_als,1,2,78.894469,1.065380
keep,eva.leaderboard.camelyon16_small.test,eva,balanced_accuracy,imputed,82.056083,0.820561,16,19,logit_zscore_bias_als,1,2,81.929021,0.127062
keep,eva.leaderboard.camelyon16_small.validation,eva,balanced_accuracy,imputed,92.793813,0.927938,16,15,logit_zscore_bias_als,1,2,93.830927,1.037113
keep,eva.leaderboard.consep.validation,eva,dice,imputed,63.092255,0.630923,16,19,logit_zscore_bias_als,1,2,61.944524,1.147731
keep,eva.leaderboard.crc.validation,eva,balanced_accuracy,imputed,95.536989,0.955370,16,19,logit_zscore_bias_als,1,2,95.410127,0.126862
keep,eva.leaderboard.gleason_arvaniti.validation,eva,balanced_accuracy,imputed,76.647335,0.766473,16,19,logit_zscore_bias_als,1,2,75.841440,0.805895
keep,eva.leaderboard.mhist.test,eva,balanced_accuracy,imputed,83.421987,0.834220,16,19,logit_zscore_bias_als,1,2,81.869292,1.552695
keep,eva.leaderboard.monusac.test,eva,dice,imputed,66.328939,0.663289,16,19,logit_zscore_bias_als,1,2,64.816339,1.512600
keep,eva.leaderboard.panda_small.test,eva,balanced_accuracy,imputed,64.155068,0.641551,16,19,logit_zscore_bias_als,1,2,61.820030,2.335038
keep,eva.leaderboard.panda_small.validation,eva,balanced_accuracy,imputed,67.642992,0.676430,16,15,logit_zscore_bias_als,1,2,68.508437,0.865445
keep,eva.leaderboard.patch_camelyon.test,eva,balanced_accuracy,imputed,93.039995,0.930400,16,19,logit_zscore_bias_als,1,2,92.653024,0.386971
keep,eva.leaderboard.patch_camelyon.validation,eva,balanced_accuracy,imputed,92.701368,0.927014,16,15,logit_zscore_bias_als,1,2,92.756441,0.055073
keep,eva.leaderboard.patch_camelyon_10shot.test,eva,balanced_accuracy,imputed,82.952983,0.829530,16,15,logit_zscore_bias_als,1,2,83.216180,0.263197
keep,hest.ccrcc.gene_expression,hest,pearson_r,imputed,62.488232,0.249765,16,26,logit_zscore_bias_als,1,2,62.315980,0.172251
keep,hest.coad.gene_expression,hest,pearson_r,imputed,63.894134,0.277883,16,26,logit_zscore_bias_als,1,2,64.187884,0.293750
keep,hest.idc.gene_expression,hest,pearson_r,imputed,78.352669,0.567053,16,26,logit_zscore_bias_als,1,2,78.586670,0.234001
keep,hest.lung.gene_expression,hest,pearson_r,imputed,77.455133,0.549103,16,26,logit_zscore_bias_als,1,2,77.653518,0.198385
keep,hest.lymph_idc.gene_expression,hest,pearson_r,imputed,62.598314,0.251966,16,26,logit_zscore_bias_als,1,2,62.930700,0.332386
keep,hest.paad.gene_expression,hest,pearson_r,imputed,73.458655,0.469173,16,26,logit_zscore_bias_als,1,2,73.697011,0.238356
keep,hest.prad.gene_expression,hest,pearson_r,imputed,67.228039,0.344561,16,26,logit_zscore_bias_als,1,2,67.422752,0.194713
keep,hest.read.gene_expression,hest,pearson_r,imputed,59.092891,0.181858,16,26,logit_zscore_bias_als,1,2,59.313093,0.220202
keep,hest.skcm.gene_expression,hest,pearson_r,imputed,79.851945,0.597039,16,26,logit_zscore_bias_als,1,2,80.465514,0.613569
keep,pathobench.exaone2025.bc_therapy.er-status,pathobench,macro-ovr-auc,imputed,66.969014,0.669690,16,7,logit_zscore_bias_als,1,2,68.146905,1.177891
keep,pathobench.exaone2025.bc_therapy.grade,pathobench,macro-ovr-auc,imputed,70.702148,0.707021,16,7,logit_zscore_bias_als,1,2,71.148928,0.446780
keep,pathobench.exaone2025.bc_therapy.her2-status,pathobench,macro-ovr-auc,imputed,68.528029,0.685280,16,7,logit_zscore_bias_als,1,2,67.482196,1.045833
keep,pathobench.exaone2025.bc_therapy.residual-cancer-burden,pathobench,macro-ovr-auc,imputed,57.958149,0.579581,16,7,logit_zscore_bias_als,1,2,58.133206,0.175056
keep,pathobench.exaone2025.bcnb.er,pathobench,macro-ovr-auc,imputed,90.563769,0.905638,16,7,logit_zscore_bias_als,1,2,90.583485,0.019716
keep,pathobench.exaone2025.bcnb.her2,pathobench,macro-ovr-auc,imputed,72.407517,0.724075,16,7,logit_zscore_bias_als,1,2,72.682276,0.274759
keep,pathobench.exaone2025.bcnb.pr,pathobench,macro-ovr-auc,imputed,83.554765,0.835548,16,7,logit_zscore_bias_als,1,2,83.762569,0.207804
keep,pathobench.exaone2025.boehmk_.pfs,pathobench,cindex,imputed,50.210681,0.502107,16,7,logit_zscore_bias_als,1,2,49.120763,1.089918
keep,pathobench.exaone2025.bracs.slidelevel-coarse,pathobench,macro-ovr-auc,imputed,82.481392,0.824814,16,7,logit_zscore_bias_als,1,2,81.819350,0.662043
keep,pathobench.exaone2025.bracs.slidelevel-fine,pathobench,macro-ovr-auc,imputed,78.139087,0.781391,16,7,logit_zscore_bias_als,1,2,77.680066,0.459022
