source_id,table,dataset_id,task_name,metric,protocol,model_alias,value,uncertainty,reference_url,source_locator,source_sha256,quarantine_reason,notes
titan2025,Supplementary Table 33,renal-allograft,Renal cellular rejection,weighted_f1,titan2025_frozen_simpleshot,TITAN vision-language,0.753,reported_error=0.0316,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=33|model=TITAN|evaluator=simpleshot|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 33,renal-allograft,Renal cellular rejection,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,0.741,reported_error=0.0346,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=33|model=TITAN|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 33,renal-allograft,Renal cellular rejection,weighted_f1,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,0.764,reported_error=0.0316,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=33|model=TITAN|evaluator=20_nearest_neighbors|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 34,renal-allograft,Renal IFTA grade,quadratic_weighted_kappa,titan2025_frozen_logistic_regression,TITAN-V vision-only,0.685,reported_error=0.0519,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=34|model=TITANV|evaluator=logistic_regression|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 34,renal-allograft,Renal IFTA grade,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN-V vision-only,0.681,reported_error=0.0394,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=34|model=TITANV|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 34,renal-allograft,Renal IFTA grade,quadratic_weighted_kappa,titan2025_frozen_simpleshot,TITAN-V vision-only,0.531,reported_error=0.0641,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=34|model=TITANV|evaluator=simpleshot|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 34,renal-allograft,Renal IFTA grade,balanced_accuracy,titan2025_frozen_simpleshot,TITAN-V vision-only,0.613,reported_error=0.0416,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=34|model=TITANV|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 34,renal-allograft,Renal IFTA grade,quadratic_weighted_kappa,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,0.401,reported_error=0.0702,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=34|model=TITANV|evaluator=20_nearest_neighbors|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 34,renal-allograft,Renal IFTA grade,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,0.532,reported_error=0.0389,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=34|model=TITANV|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 34,renal-allograft,Renal IFTA grade,quadratic_weighted_kappa,titan2025_frozen_logistic_regression,TITAN vision-language,0.723,reported_error=0.0470,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=34|model=TITAN|evaluator=logistic_regression|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 34,renal-allograft,Renal IFTA grade,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN vision-language,0.688,reported_error=0.0384,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=34|model=TITAN|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 34,renal-allograft,Renal IFTA grade,quadratic_weighted_kappa,titan2025_frozen_simpleshot,TITAN vision-language,0.627,reported_error=0.0506,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=34|model=TITAN|evaluator=simpleshot|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 34,renal-allograft,Renal IFTA grade,balanced_accuracy,titan2025_frozen_simpleshot,TITAN vision-language,0.636,reported_error=0.0392,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=34|model=TITAN|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 34,renal-allograft,Renal IFTA grade,quadratic_weighted_kappa,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,0.544,reported_error=0.0645,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=34|model=TITAN|evaluator=20_nearest_neighbors|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 34,renal-allograft,Renal IFTA grade,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,0.590,reported_error=0.0394,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=34|model=TITAN|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 53,mgh-brca,MGH-BRCA ER expression level,quadratic_weighted_kappa,titan2025_frozen_logistic_regression,TITAN-V vision-only,0.723,reported_error=0.0390,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=53|model=TITANV|evaluator=logistic_regression|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 53,mgh-brca,MGH-BRCA ER expression level,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN-V vision-only,0.425,reported_error=0.0345,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=53|model=TITANV|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 53,mgh-brca,MGH-BRCA ER expression level,quadratic_weighted_kappa,titan2025_frozen_simpleshot,TITAN-V vision-only,0.585,reported_error=0.0540,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=53|model=TITANV|evaluator=simpleshot|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 53,mgh-brca,MGH-BRCA ER expression level,balanced_accuracy,titan2025_frozen_simpleshot,TITAN-V vision-only,0.365,reported_error=0.0325,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=53|model=TITANV|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 53,mgh-brca,MGH-BRCA ER expression level,quadratic_weighted_kappa,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,0.618,reported_error=0.0492,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=53|model=TITANV|evaluator=20_nearest_neighbors|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 53,mgh-brca,MGH-BRCA ER expression level,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,0.342,reported_error=0.0306,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=53|model=TITANV|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 53,mgh-brca,MGH-BRCA ER expression level,quadratic_weighted_kappa,titan2025_frozen_logistic_regression,TITAN vision-language,0.702,reported_error=0.0423,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=53|model=TITAN|evaluator=logistic_regression|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 53,mgh-brca,MGH-BRCA ER expression level,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN vision-language,0.394,reported_error=0.0328,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=53|model=TITAN|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 53,mgh-brca,MGH-BRCA ER expression level,quadratic_weighted_kappa,titan2025_frozen_simpleshot,TITAN vision-language,0.631,reported_error=0.0430,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=53|model=TITAN|evaluator=simpleshot|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 53,mgh-brca,MGH-BRCA ER expression level,balanced_accuracy,titan2025_frozen_simpleshot,TITAN vision-language,0.329,reported_error=0.0330,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=53|model=TITAN|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 53,mgh-brca,MGH-BRCA ER expression level,quadratic_weighted_kappa,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,0.613,reported_error=0.0482,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=53|model=TITAN|evaluator=20_nearest_neighbors|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 53,mgh-brca,MGH-BRCA ER expression level,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,0.377,reported_error=0.0347,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=53|model=TITAN|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 54,mgh-brca,MGH-BRCA PR expression level,quadratic_weighted_kappa,titan2025_frozen_logistic_regression,TITAN-V vision-only,0.767,reported_error=0.0375,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=54|model=TITANV|evaluator=logistic_regression|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 54,mgh-brca,MGH-BRCA PR expression level,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN-V vision-only,0.476,reported_error=0.0329,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=54|model=TITANV|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 54,mgh-brca,MGH-BRCA PR expression level,quadratic_weighted_kappa,titan2025_frozen_simpleshot,TITAN-V vision-only,0.694,reported_error=0.0408,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=54|model=TITANV|evaluator=simpleshot|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 54,mgh-brca,MGH-BRCA PR expression level,balanced_accuracy,titan2025_frozen_simpleshot,TITAN-V vision-only,0.381,reported_error=0.0318,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=54|model=TITANV|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 54,mgh-brca,MGH-BRCA PR expression level,quadratic_weighted_kappa,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,0.632,reported_error=0.0471,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=54|model=TITANV|evaluator=20_nearest_neighbors|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 54,mgh-brca,MGH-BRCA PR expression level,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,0.357,reported_error=0.0314,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=54|model=TITANV|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 54,mgh-brca,MGH-BRCA PR expression level,quadratic_weighted_kappa,titan2025_frozen_logistic_regression,TITAN vision-language,0.731,reported_error=0.0361,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=54|model=TITAN|evaluator=logistic_regression|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 54,mgh-brca,MGH-BRCA PR expression level,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN vision-language,0.418,reported_error=0.0318,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=54|model=TITAN|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 54,mgh-brca,MGH-BRCA PR expression level,quadratic_weighted_kappa,titan2025_frozen_simpleshot,TITAN vision-language,0.544,reported_error=0.0512,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=54|model=TITAN|evaluator=simpleshot|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 54,mgh-brca,MGH-BRCA PR expression level,balanced_accuracy,titan2025_frozen_simpleshot,TITAN vision-language,0.336,reported_error=0.0313,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=54|model=TITAN|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 54,mgh-brca,MGH-BRCA PR expression level,quadratic_weighted_kappa,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,0.578,reported_error=0.0465,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=54|model=TITAN|evaluator=20_nearest_neighbors|metric=quadratic_weighted_kappa,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 54,mgh-brca,MGH-BRCA PR expression level,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,0.311,reported_error=0.0305,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=54|model=TITAN|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 56,mgb-brca,MGB-BRCA ER status,auroc,titan2025_frozen_logistic_regression,TITAN-V vision-only,0.779,reported_error=0.0442,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=56|model=TITANV|evaluator=logistic_regression|metric=auroc,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 56,mgb-brca,MGB-BRCA ER status,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN-V vision-only,0.651,reported_error=0.0269,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=56|model=TITANV|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 56,mgb-brca,MGB-BRCA ER status,balanced_accuracy,titan2025_frozen_simpleshot,TITAN-V vision-only,0.712,reported_error=0.0164,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=56|model=TITANV|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 56,mgb-brca,MGB-BRCA ER status,weighted_f1,titan2025_frozen_simpleshot,TITAN-V vision-only,0.735,reported_error=0.0117,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=56|model=TITANV|evaluator=simpleshot|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 56,mgb-brca,MGB-BRCA ER status,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,0.650,reported_error=0.0294,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=56|model=TITANV|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 56,mgb-brca,MGB-BRCA ER status,weighted_f1,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,0.732,reported_error=0.0264,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=56|model=TITANV|evaluator=20_nearest_neighbors|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 56,mgb-brca,MGB-BRCA ER status,auroc,titan2025_frozen_logistic_regression,TITAN vision-language,0.789,reported_error=0.0445,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=56|model=TITAN|evaluator=logistic_regression|metric=auroc,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 56,mgb-brca,MGB-BRCA ER status,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN vision-language,0.648,reported_error=0.0397,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=56|model=TITAN|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 56,mgb-brca,MGB-BRCA ER status,balanced_accuracy,titan2025_frozen_simpleshot,TITAN vision-language,0.729,reported_error=0.0182,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=56|model=TITAN|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
