"source_id","source_revision","source_sha256","source_locator","model_alias","model_id","evaluation_id","dataset_id","task_family","metric","value","uncertainty","embedding_recipe","protocol","reference_url","disposition","disposition_reason"
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=META-BC|dataset=camelyon16_test","H-optimus-1","h-optimus-1","hoptimus1report2025.meta_bc.camelyon16_test.abmil_auc","camelyon16_test","slide_biomarker_or_classification","auroc",".996","standard_deviation=.001","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","accepted_public_leaf","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=META-BC|dataset=sln_breast","H-optimus-1","h-optimus-1","hoptimus1report2025.meta_bc.sln_breast.abmil_auc","sln_breast","slide_biomarker_or_classification","auroc",".959","standard_deviation=.003","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=MSI-GC|dataset=tcga_stad_test","H-optimus-1","h-optimus-1","hoptimus1report2025.msi_gc.tcga_stad_test.abmil_auc","tcga_stad_test","slide_biomarker_or_classification","auroc",".915","standard_deviation=.003","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","accepted_public_leaf","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=MSI-CRC|dataset=paip2020","H-optimus-1","h-optimus-1","hoptimus1report2025.msi_crc.paip2020.abmil_auc","paip2020","slide_biomarker_or_classification","auroc",".984","standard_deviation=.003","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","accepted_public_leaf","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=MSI-CRC|dataset=fr_crc_bio","H-optimus-1","h-optimus-1","hoptimus1report2025.msi_crc.fr_crc_bio.abmil_auc","fr_crc_bio","slide_biomarker_or_classification","auroc",".917","standard_deviation=.002","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Official report explicitly labels FR-CRC-Bio internal."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=MSI-CRC|dataset=cptac_coad","H-optimus-1","h-optimus-1","hoptimus1report2025.msi_crc.cptac_coad.abmil_auc","cptac_coad","slide_biomarker_or_classification","auroc",".957","standard_deviation=.003","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","accepted_public_leaf","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=MSI-CRC|dataset=surgen","H-optimus-1","h-optimus-1","hoptimus1report2025.msi_crc.surgen.abmil_auc","surgen","slide_biomarker_or_classification","auroc",".914","standard_deviation=.003","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=KRAS-CRC|dataset=cptac_coad","H-optimus-1","h-optimus-1","hoptimus1report2025.kras_crc.cptac_coad.abmil_auc","cptac_coad","slide_biomarker_or_classification","auroc",".625","standard_deviation=.005","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","accepted_public_leaf","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=KRAS-CRC|dataset=surgen","H-optimus-1","h-optimus-1","hoptimus1report2025.kras_crc.surgen.abmil_auc","surgen","slide_biomarker_or_classification","auroc",".683","standard_deviation=.006","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=BRAF-CRC|dataset=cptac_coad","H-optimus-1","h-optimus-1","hoptimus1report2025.braf_crc.cptac_coad.abmil_auc","cptac_coad","slide_biomarker_or_classification","auroc",".722","standard_deviation=.006","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","accepted_public_leaf","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=BRAF-CRC|dataset=surgen","H-optimus-1","h-optimus-1","hoptimus1report2025.braf_crc.surgen.abmil_auc","surgen","slide_biomarker_or_classification","auroc",".823","standard_deviation=.001","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=HER2-BC|dataset=yale_her2","H-optimus-1","h-optimus-1","hoptimus1report2025.her2_bc.yale_her2.abmil_auc","yale_her2","slide_biomarker_or_classification","auroc",".899","standard_deviation=.011","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=HER2-BC|dataset=impress","H-optimus-1","h-optimus-1","hoptimus1report2025.her2_bc.impress.abmil_auc","impress","slide_biomarker_or_classification","auroc",".903","standard_deviation=.018","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=HER2-BC|dataset=bcnb","H-optimus-1","h-optimus-1","hoptimus1report2025.her2_bc.bcnb.abmil_auc","bcnb","slide_biomarker_or_classification","auroc",".683","standard_deviation=.007","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=ER-BC|dataset=impress","H-optimus-1","h-optimus-1","hoptimus1report2025.er_bc.impress.abmil_auc","impress","slide_biomarker_or_classification","auroc",".836","standard_deviation=.007","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=ER-BC|dataset=bcnb","H-optimus-1","h-optimus-1","hoptimus1report2025.er_bc.bcnb.abmil_auc","bcnb","slide_biomarker_or_classification","auroc",".903","standard_deviation=.005","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=PR-BC|dataset=impress","H-optimus-1","h-optimus-1","hoptimus1report2025.pr_bc.impress.abmil_auc","impress","slide_biomarker_or_classification","auroc",".831","standard_deviation=.014","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=H-optimus-1|task=PR-BC|dataset=bcnb","H-optimus-1","h-optimus-1","hoptimus1report2025.pr_bc.bcnb.abmil_auc","bcnb","slide_biomarker_or_classification","auroc",".854","standard_deviation=.008","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=META-BC|dataset=camelyon16_test","UNI2-h","uni2-h","hoptimus1report2025.meta_bc.camelyon16_test.abmil_auc","camelyon16_test","slide_biomarker_or_classification","auroc",".996","standard_deviation=.003","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","accepted_public_leaf","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=META-BC|dataset=sln_breast","UNI2-h","uni2-h","hoptimus1report2025.meta_bc.sln_breast.abmil_auc","sln_breast","slide_biomarker_or_classification","auroc",".984","standard_deviation=.002","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=MSI-GC|dataset=tcga_stad_test","UNI2-h","uni2-h","hoptimus1report2025.msi_gc.tcga_stad_test.abmil_auc","tcga_stad_test","slide_biomarker_or_classification","auroc",".903","standard_deviation=.004","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","accepted_public_leaf","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=MSI-CRC|dataset=paip2020","UNI2-h","uni2-h","hoptimus1report2025.msi_crc.paip2020.abmil_auc","paip2020","slide_biomarker_or_classification","auroc",".971","standard_deviation=.001","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","accepted_public_leaf","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=MSI-CRC|dataset=fr_crc_bio","UNI2-h","uni2-h","hoptimus1report2025.msi_crc.fr_crc_bio.abmil_auc","fr_crc_bio","slide_biomarker_or_classification","auroc",".894","standard_deviation=.003","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Official report explicitly labels FR-CRC-Bio internal."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=MSI-CRC|dataset=cptac_coad","UNI2-h","uni2-h","hoptimus1report2025.msi_crc.cptac_coad.abmil_auc","cptac_coad","slide_biomarker_or_classification","auroc",".953","standard_deviation=.003","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","accepted_public_leaf","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=MSI-CRC|dataset=surgen","UNI2-h","uni2-h","hoptimus1report2025.msi_crc.surgen.abmil_auc","surgen","slide_biomarker_or_classification","auroc",".899","standard_deviation=.002","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=KRAS-CRC|dataset=cptac_coad","UNI2-h","uni2-h","hoptimus1report2025.kras_crc.cptac_coad.abmil_auc","cptac_coad","slide_biomarker_or_classification","auroc",".649","standard_deviation=.008","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","accepted_public_leaf","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=KRAS-CRC|dataset=surgen","UNI2-h","uni2-h","hoptimus1report2025.kras_crc.surgen.abmil_auc","surgen","slide_biomarker_or_classification","auroc",".675","standard_deviation=.009","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=BRAF-CRC|dataset=cptac_coad","UNI2-h","uni2-h","hoptimus1report2025.braf_crc.cptac_coad.abmil_auc","cptac_coad","slide_biomarker_or_classification","auroc",".758","standard_deviation=.007","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","accepted_public_leaf","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=BRAF-CRC|dataset=surgen","UNI2-h","uni2-h","hoptimus1report2025.braf_crc.surgen.abmil_auc","surgen","slide_biomarker_or_classification","auroc",".827","standard_deviation=.010","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=HER2-BC|dataset=yale_her2","UNI2-h","uni2-h","hoptimus1report2025.her2_bc.yale_her2.abmil_auc","yale_her2","slide_biomarker_or_classification","auroc",".870","standard_deviation=.004","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=HER2-BC|dataset=impress","UNI2-h","uni2-h","hoptimus1report2025.her2_bc.impress.abmil_auc","impress","slide_biomarker_or_classification","auroc",".853","standard_deviation=.008","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=HER2-BC|dataset=bcnb","UNI2-h","uni2-h","hoptimus1report2025.her2_bc.bcnb.abmil_auc","bcnb","slide_biomarker_or_classification","auroc",".674","standard_deviation=.008","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=ER-BC|dataset=impress","UNI2-h","uni2-h","hoptimus1report2025.er_bc.impress.abmil_auc","impress","slide_biomarker_or_classification","auroc",".835","standard_deviation=.005","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=ER-BC|dataset=bcnb","UNI2-h","uni2-h","hoptimus1report2025.er_bc.bcnb.abmil_auc","bcnb","slide_biomarker_or_classification","auroc",".902","standard_deviation=.002","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=PR-BC|dataset=impress","UNI2-h","uni2-h","hoptimus1report2025.pr_bc.impress.abmil_auc","impress","slide_biomarker_or_classification","auroc",".830","standard_deviation=.005","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=UNI2-h|task=PR-BC|dataset=bcnb","UNI2-h","uni2-h","hoptimus1report2025.pr_bc.bcnb.abmil_auc","bcnb","slide_biomarker_or_classification","auroc",".853","standard_deviation=.002","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=Virchow2|task=META-BC|dataset=camelyon16_test","Virchow2","virchow-2","hoptimus1report2025.meta_bc.camelyon16_test.abmil_auc","camelyon16_test","slide_biomarker_or_classification","auroc",".976","standard_deviation=.002","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","accepted_public_leaf","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=Virchow2|task=META-BC|dataset=sln_breast","Virchow2","virchow-2","hoptimus1report2025.meta_bc.sln_breast.abmil_auc","sln_breast","slide_biomarker_or_classification","auroc",".985","standard_deviation=.002","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=Virchow2|task=MSI-GC|dataset=tcga_stad_test","Virchow2","virchow-2","hoptimus1report2025.msi_gc.tcga_stad_test.abmil_auc","tcga_stad_test","slide_biomarker_or_classification","auroc",".923","standard_deviation=.014","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","accepted_public_leaf","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=Virchow2|task=MSI-CRC|dataset=paip2020","Virchow2","virchow-2","hoptimus1report2025.msi_crc.paip2020.abmil_auc","paip2020","slide_biomarker_or_classification","auroc",".988","standard_deviation=.002","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","accepted_public_leaf","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=Virchow2|task=MSI-CRC|dataset=fr_crc_bio","Virchow2","virchow-2","hoptimus1report2025.msi_crc.fr_crc_bio.abmil_auc","fr_crc_bio","slide_biomarker_or_classification","auroc",".887","standard_deviation=.003","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Official report explicitly labels FR-CRC-Bio internal."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=Virchow2|task=MSI-CRC|dataset=cptac_coad","Virchow2","virchow-2","hoptimus1report2025.msi_crc.cptac_coad.abmil_auc","cptac_coad","slide_biomarker_or_classification","auroc",".959","standard_deviation=.004","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","accepted_public_leaf","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=Virchow2|task=MSI-CRC|dataset=surgen","Virchow2","virchow-2","hoptimus1report2025.msi_crc.surgen.abmil_auc","surgen","slide_biomarker_or_classification","auroc",".896","standard_deviation=.003","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=Virchow2|task=KRAS-CRC|dataset=cptac_coad","Virchow2","virchow-2","hoptimus1report2025.kras_crc.cptac_coad.abmil_auc","cptac_coad","slide_biomarker_or_classification","auroc",".706","standard_deviation=.006","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","accepted_public_leaf","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
"hoptimus1_official_report","published:2025-04-01","a46ad75f2194ac2700eedfde6cef0edde5b56ff59438fa724cf53e4adc997bf3","Table 2|model=Virchow2|task=KRAS-CRC|dataset=surgen","Virchow2","virchow-2","hoptimus1report2025.kras_crc.surgen.abmil_auc","surgen","slide_biomarker_or_classification","auroc",".654","standard_deviation=.005","cls_token","Frozen CLS-token features; ten ABMIL heads; training-step selection by five-fold cross-validation; AUROC.","https://www.bioptimus.com/news/bioptimus-launches-h-optimus-1","quarantined_nonpublic_or_access_ambiguous","Dataset access is not established as a versioned downloadable public benchmark in the official report; retained audit-only."
