model_id,evaluation_id,value,normalized_score,suite_id,metric,reference_url,source_locator,extraction_date,review_status,audit_status,lineage
titan-slide,titan2025.ebrains-idh.ebrains-idh-mutation.titan2025-frozen-simpleshot.balanced-accuracy,0.883,88.3,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=43|cohort=EBRAINS|model=TITAN|evaluator=simpleshot|metric=balanced_accuracy,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains-idh.ebrains-idh-mutation.titan2025-frozen-simpleshot.weighted-f1,0.881,88.1,titan_paper,weighted_f1,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=43|cohort=EBRAINS|model=TITAN|evaluator=simpleshot|metric=weighted_f1,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type-slide-retrieval.titan2025-l2-slide-retrieval.majority-vote-at-3-accuracy,0.809,80.9,titan_paper,majority_vote_at_3_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=123|model=TITAN|metric=majority_vote_at_3_accuracy,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type-slide-retrieval.titan2025-l2-slide-retrieval.majority-vote-at-5-accuracy,0.811,81.1,titan_paper,majority_vote_at_5_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=123|model=TITAN|metric=majority_vote_at_5_accuracy,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type-slide-retrieval.titan2025-l2-slide-retrieval.top1-accuracy,0.75,75,titan_paper,top1_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=123|model=TITAN|metric=top1_accuracy,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type-slide-retrieval.titan2025-l2-slide-retrieval.top3-accuracy,0.865,86.5,titan_paper,top3_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=123|model=TITAN|metric=top3_accuracy,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type-slide-retrieval.titan2025-l2-slide-retrieval.top5-accuracy,0.911,91.1,titan_paper,top5_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=123|model=TITAN|metric=top5_accuracy,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-16shot-linear-probe.balanced-accuracy,0.724,72.4,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=85|model=TITAN|shots=16|evaluator=linear_probe,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-16shot-simpleshot.balanced-accuracy,0.731,73.1,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=89|model=TITAN|shots=16|evaluator=simpleshot,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-1shot-linear-probe.balanced-accuracy,0.535,53.5,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=85|model=TITAN|shots=1|evaluator=linear_probe,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-1shot-simpleshot.balanced-accuracy,0.549,54.9,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=89|model=TITAN|shots=1|evaluator=simpleshot,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-2shot-linear-probe.balanced-accuracy,0.609,60.9,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=85|model=TITAN|shots=2|evaluator=linear_probe,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-2shot-simpleshot.balanced-accuracy,0.615,61.5,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=89|model=TITAN|shots=2|evaluator=simpleshot,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-32shot-linear-probe.balanced-accuracy,0.733,73.3,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=85|model=TITAN|shots=32|evaluator=linear_probe,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-32shot-simpleshot.balanced-accuracy,0.749,74.9,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=89|model=TITAN|shots=32|evaluator=simpleshot,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-4shot-linear-probe.balanced-accuracy,0.66,66,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=85|model=TITAN|shots=4|evaluator=linear_probe,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-4shot-simpleshot.balanced-accuracy,0.669,66.9,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=89|model=TITAN|shots=4|evaluator=simpleshot,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-8shot-linear-probe.balanced-accuracy,0.695,69.5,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=85|model=TITAN|shots=8|evaluator=linear_probe,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-8shot-simpleshot.balanced-accuracy,0.709,70.9,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=89|model=TITAN|shots=8|evaluator=simpleshot,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-frozen-20-nearest-neighbors.balanced-accuracy,0.695,69.5,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=25|model=TITAN|evaluator=20_nearest_neighbors|metric=balanced_accuracy,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-frozen-20-nearest-neighbors.weighted-f1,0.746,74.6,titan_paper,weighted_f1,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=25|model=TITAN|evaluator=20_nearest_neighbors|metric=weighted_f1,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-frozen-logistic-regression.balanced-accuracy,0.735,73.5,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=25|model=TITAN|evaluator=logistic_regression|metric=balanced_accuracy,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-frozen-logistic-regression.weighted-f1,0.786,78.6,titan_paper,weighted_f1,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=25|model=TITAN|evaluator=logistic_regression|metric=weighted_f1,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-frozen-simpleshot.balanced-accuracy,0.754,75.4,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=25|model=TITAN|evaluator=simpleshot|metric=balanced_accuracy,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-frozen-simpleshot.weighted-f1,0.748,74.8,titan_paper,weighted_f1,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=25|model=TITAN|evaluator=simpleshot|metric=weighted_f1,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-zero-shot-prompt-ensemble.auroc,0.968,96.8,titan_paper,auroc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=100|model=TITAN|protocol=zero-shot|metric=auroc,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-zero-shot-prompt-ensemble.balanced-accuracy,0.543,54.3,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=100|model=TITAN|protocol=zero-shot|metric=balanced_accuracy,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.ebrains.ebrains-tumor-type.titan2025-zero-shot-prompt-ensemble.weighted-f1,0.365,36.5,titan_paper,weighted_f1,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=100|model=TITAN|protocol=zero-shot|metric=weighted_f1,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.imp.imp-dysplasia-grading.titan2025-frozen-20-nearest-neighbors.balanced-accuracy,0.908,90.8,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=35|model=TITAN|evaluator=20_nearest_neighbors|metric=balanced_accuracy,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.imp.imp-dysplasia-grading.titan2025-frozen-20-nearest-neighbors.quadratic-weighted-kappa,0.906,90.6,titan_paper,quadratic_weighted_kappa,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=35|model=TITAN|evaluator=20_nearest_neighbors|metric=quadratic_weighted_kappa,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.imp.imp-dysplasia-grading.titan2025-frozen-logistic-regression.balanced-accuracy,0.946,94.6,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=35|model=TITAN|evaluator=logistic_regression|metric=balanced_accuracy,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.imp.imp-dysplasia-grading.titan2025-frozen-logistic-regression.quadratic-weighted-kappa,0.944,94.4,titan_paper,quadratic_weighted_kappa,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=35|model=TITAN|evaluator=logistic_regression|metric=quadratic_weighted_kappa,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.imp.imp-dysplasia-grading.titan2025-frozen-simpleshot.balanced-accuracy,0.859,85.9,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=35|model=TITAN|evaluator=simpleshot|metric=balanced_accuracy,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.imp.imp-dysplasia-grading.titan2025-frozen-simpleshot.quadratic-weighted-kappa,0.857,85.7,titan_paper,quadratic_weighted_kappa,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=35|model=TITAN|evaluator=simpleshot|metric=quadratic_weighted_kappa,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.mut-het-rcc.mut-het-rcc-bap1-mutation.titan2025-frozen-20-nearest-neighbors.balanced-accuracy,0.553,55.3,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=37|model=TITAN|evaluator=20_nearest_neighbors|metric=balanced_accuracy,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.mut-het-rcc.mut-het-rcc-bap1-mutation.titan2025-frozen-20-nearest-neighbors.weighted-f1,0.842,84.2,titan_paper,weighted_f1,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=37|model=TITAN|evaluator=20_nearest_neighbors|metric=weighted_f1,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.mut-het-rcc.mut-het-rcc-bap1-mutation.titan2025-frozen-logistic-regression.auroc,0.854,85.4,titan_paper,auroc,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=37|model=TITAN|evaluator=logistic_regression|metric=auroc,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.mut-het-rcc.mut-het-rcc-bap1-mutation.titan2025-frozen-logistic-regression.balanced-accuracy,0.58,58,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=37|model=TITAN|evaluator=logistic_regression|metric=balanced_accuracy,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.mut-het-rcc.mut-het-rcc-bap1-mutation.titan2025-frozen-simpleshot.balanced-accuracy,0.777,77.7,titan_paper,balanced_accuracy,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=37|model=TITAN|evaluator=simpleshot|metric=balanced_accuracy,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
titan-slide,titan2025.mut-het-rcc.mut-het-rcc-bap1-mutation.titan2025-frozen-simpleshot.weighted-f1,0.791,79.1,titan_paper,weighted_f1,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=37|model=TITAN|evaluator=simpleshot|metric=weighted_f1,2026-08-06,machine_parsed_single_primary_source,parsed_primary_source,official PDF@sha256:26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70 -> scripts/extract_group_c_official_scores.py -> source_data/virchow2g_gigapath_titan_official_scores_2024_2025.csv -> build_registry.py -> scores.csv
